County,County Name,Unit Type Code,Unit Type Name,Unit Code,Unit Name,Fund,Fund Name,2015 Certified Budget,2015 Certified Levy,2014 Certified Net Assessed Valuation,2015 Certified Gross Tax Rate
02,Allen,2,Township,0011,MAUMEE TOWNSHIP,0101,GENERAL                                 ,"$30,880.00","$22,934.00","$91,736,037.00", 0.02500
02,Allen,2,Township,0011,MAUMEE TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$7,500.00",$734.00,"$91,736,037.00", 0.00080
02,Allen,2,Township,0011,MAUMEE TOWNSHIP,1111,FIRE                                    ,"$176,500.00","$34,584.00","$91,736,037.00", 0.03770
02,Allen,2,Township,0011,MAUMEE TOWNSHIP,1182,FIRE EQUIPMENT DEBT                     ,"$47,571.00","$36,236.00","$91,736,037.00", 0.03950
02,Allen,2,Township,0011,MAUMEE TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ,"$16,488.00","$14,586.00","$91,736,037.00", 0.01590
02,Allen,2,Township,0011,MAUMEE TOWNSHIP,1312,RECREATION                              ,"$39,975.00","$9,999.00","$91,736,037.00", 0.01090
02,Allen,2,Township,0012,MILAN TOWNSHIP,0061,RAINY DAY,"$20,000.00",$0.00,"$212,223,313.00", 0.00000
02,Allen,2,Township,0012,MILAN TOWNSHIP,0101,GENERAL                                 ,"$30,150.00","$21,859.00","$212,223,313.00", 0.01030
02,Allen,2,Township,0012,MILAN TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$24,000.00","$5,730.00","$212,223,313.00", 0.00270
02,Allen,2,Township,0012,MILAN TOWNSHIP,1111,FIRE                                    ,"$53,639.00","$36,600.00","$210,345,025.00", 0.01740
02,Allen,2,Township,0012,MILAN TOWNSHIP,1181,FIRE BUILDING DEBT                      ,"$121,477.00","$137,145.00","$210,345,025.00", 0.06520
02,Allen,2,Township,0012,MILAN TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ,"$320,000.00","$41,017.00","$210,345,025.00", 0.01950
02,Allen,2,Township,0013,MONROE TOWNSHIP,0061,RAINY DAY,"$5,000.00",$0.00,"$69,911,889.00", 0.00000
02,Allen,2,Township,0013,MONROE TOWNSHIP,0101,GENERAL                                 ,"$22,995.00","$25,378.00","$69,911,889.00", 0.03630
02,Allen,2,Township,0013,MONROE TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$15,800.00","$8,040.00","$69,911,889.00", 0.01150
02,Allen,2,Township,0013,MONROE TOWNSHIP,1111,FIRE                                    ,"$15,500.00","$14,832.00","$50,794,834.00", 0.02920
02,Allen,2,Township,0013,MONROE TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ,"$25,000.00","$6,349.00","$50,794,834.00", 0.01250
02,Allen,2,Township,0013,MONROE TOWNSHIP,1312,RECREATION                              ,"$1,200.00","$1,538.00","$69,911,889.00", 0.00220
02,Allen,2,Township,0014,PERRY TOWNSHIP,0061,RAINY DAY,"$9,500.00",$0.00,"$1,411,655,009.00", 0.00000
02,Allen,2,Township,0014,PERRY TOWNSHIP,0101,GENERAL                                 ,"$126,812.00","$76,229.00","$1,411,655,009.00", 0.00540
02,Allen,2,Township,0014,PERRY TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$46,000.00",$0.00,"$1,411,655,009.00", 0.00000
02,Allen,2,Township,0014,PERRY TOWNSHIP,8604,SPECL FIRE PROTECTION TERRITORY GENERAL,"$1,055,900.00","$646,696.00","$1,213,314,006.00", 0.05330
02,Allen,2,Township,0014,PERRY TOWNSHIP,8692,SPECL FIRE PROTECTION TERRITORY EQUIPMENT REPLACE,"$213,000.00","$225,676.00","$1,213,314,006.00", 0.01860
02,Allen,2,Township,0015,PLEASANT TOWNSHIP,0061,RAINY DAY,"$1,725.00",$0.00,"$205,979,038.00", 0.00000
02,Allen,2,Township,0015,PLEASANT TOWNSHIP,0101,GENERAL                                 ,"$22,700.00","$20,598.00","$205,979,038.00", 0.01000
02,Allen,2,Township,0015,PLEASANT TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$15,200.00","$6,797.00","$205,979,038.00", 0.00330
02,Allen,2,Township,0016,SCIPIO TOWNSHIP,0101,GENERAL                                 ,"$7,915.00","$5,739.00","$27,725,139.00", 0.02070
02,Allen,2,Township,0016,SCIPIO TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$1,000.00",$0.00,"$27,725,139.00", 0.00000
02,Allen,2,Township,0016,SCIPIO TOWNSHIP,1111,FIRE                                    ,"$6,000.00","$6,349.00","$27,725,139.00", 0.02290
02,Allen,2,Township,0017,SPRINGFIELD TOWNSHIP,0061,RAINY DAY,"$20,000.00",$0.00,"$171,888,707.00", 0.00000
02,Allen,2,Township,0017,SPRINGFIELD TOWNSHIP,0101,GENERAL                                 ,"$41,900.00","$35,581.00","$171,888,707.00", 0.02070
02,Allen,2,Township,0017,SPRINGFIELD TOWNSHIP,0283,LEASE RENTAL PAYMENT                    ,"$54,000.00","$68,068.00","$171,888,707.00", 0.03960
02,Allen,2,Township,0017,SPRINGFIELD TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$30,000.00","$19,595.00","$171,888,707.00", 0.01140
02,Allen,2,Township,0017,SPRINGFIELD TOWNSHIP,1111,FIRE                                    ,"$53,000.00","$44,691.00","$171,888,707.00", 0.02600
02,Allen,2,Township,0017,SPRINGFIELD TOWNSHIP,1182,FIRE EQUIPMENT DEBT                     ,"$46,446.00","$64,974.00","$171,888,707.00", 0.03780
02,Allen,2,Township,0017,SPRINGFIELD TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ,"$80,000.00","$22,002.00","$171,888,707.00", 0.01280
02,Allen,2,Township,0018,ST. JOSEPH TOWNSHIP,0061,RAINY DAY,"$130,945.00",$0.00,"$2,060,105,000.00", 0.00000
02,Allen,2,Township,0018,ST. JOSEPH TOWNSHIP,0101,GENERAL                                 ,"$206,350.00","$119,486.00","$2,060,105,000.00", 0.00580
02,Allen,2,Township,0018,ST. JOSEPH TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$710,178.00","$385,240.00","$2,060,105,000.00", 0.01870
02,Allen,2,Township,0018,ST. JOSEPH TOWNSHIP,1111,FIRE                                    ,"$241,550.00","$145,552.00","$182,625,392.00", 0.07970
02,Allen,2,Township,0018,ST. JOSEPH TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ,"$425,000.00","$18,628.00","$182,625,392.00", 0.01020
02,Allen,2,Township,0018,ST. JOSEPH TOWNSHIP,1312,RECREATION                              ,"$50,000.00","$39,142.00","$2,060,105,000.00", 0.00190
02,Allen,2,Township,0018,ST. JOSEPH TOWNSHIP,2305,CAPITAL IMPROVEMENT-GENERAL             ,"$12,000.00",$0.00,"$2,060,105,000.00", 0.00000
02,Allen,2,Township,0019,WASHINGTON TOWNSHIP,0061,RAINY DAY,"$8,200.00",$0.00,"$2,250,412,650.00", 0.00000
02,Allen,2,Township,0019,WASHINGTON TOWNSHIP,0101,GENERAL                                 ,"$75,400.00","$22,504.00","$2,250,412,650.00", 0.00100
02,Allen,2,Township,0019,WASHINGTON TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$176,807.00","$234,043.00","$2,250,412,650.00", 0.01040
02,Allen,2,Township,0019,WASHINGTON TOWNSHIP,1101,EMERG AMBUL/MED SERVICES  - FIRE,"$100,500.00","$37,764.00","$128,012,040.00", 0.02950
02,Allen,2,Township,0019,WASHINGTON TOWNSHIP,1102,EMERG MEDICAL SERVC - EQUIP             ,"$10,000.00",$0.00,"$128,012,040.00", 0.00000
02,Allen,2,Township,0019,WASHINGTON TOWNSHIP,1111,FIRE                                    ,"$130,000.00","$60,934.00","$128,012,040.00", 0.04760
02,Allen,2,Township,0019,WASHINGTON TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ,"$210,000.00","$36,355.00","$128,012,040.00", 0.02840
02,Allen,2,Township,0019,WASHINGTON TOWNSHIP,1312,RECREATION                              ,"$5,500.00",$0.00,"$2,250,412,650.00", 0.00000
02,Allen,2,Township,0020,WAYNE TOWNSHIP,0101,GENERAL                                 ,"$416,970.00","$324,581.00","$2,163,872,810.00", 0.01500
02,Allen,2,Township,0020,WAYNE TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$2,844,571.00","$2,843,329.00","$2,163,872,810.00", 0.13140
02,Allen,3,City/Town,0100,FORT WAYNE CIVIL CITY,0101,GENERAL                                 ,"$91,135,282.00","$57,206,448.00","$8,093,724,951.00", 0.70680
02,Allen,3,City/Town,0100,FORT WAYNE CIVIL CITY,0341,FIRE PENSION                            ,"$7,053,034.00",$0.00,"$7,931,304,667.00", 0.00000
02,Allen,3,City/Town,0100,FORT WAYNE CIVIL CITY,0342,POLICE PENSION                          ,"$7,568,620.00",$0.00,"$8,093,724,951.00", 0.00000
02,Allen,3,City/Town,0100,FORT WAYNE CIVIL CITY,0343,SANITARY OFFICERS PENSION               ,"$528,079.00","$574,654.00","$8,093,724,951.00", 0.00710
02,Allen,3,City/Town,0100,FORT WAYNE CIVIL CITY,0602,COMMUNITY SERVICES                      ,"$7,300.00","$8,094.00","$8,093,724,951.00", 0.00010
02,Allen,3,City/Town,0100,FORT WAYNE CIVIL CITY,0706,LOCAL ROAD & STREET                     ,"$3,042,556.00",$0.00,"$8,093,724,951.00", 0.00000
02,Allen,3,City/Town,0100,FORT WAYNE CIVIL CITY,0708,MOTOR VEHICLE HIGHWAY                   ,"$15,265,497.00",$0.00,"$8,093,724,951.00", 0.00000
02,Allen,3,City/Town,0100,FORT WAYNE CIVIL CITY,1111,FIRE                                    ,"$39,269,986.00","$44,074,260.00","$7,931,304,667.00", 0.55570
02,Allen,3,City/Town,0100,FORT WAYNE CIVIL CITY,1303,PARK                                    ,"$16,073,558.00","$15,958,880.00","$8,015,509,790.00", 0.19910
02,Allen,3,City/Town,0100,FORT WAYNE CIVIL CITY,2379,CUMULATIVE CAPITAL IMP (CIG TAX)        ,"$655,200.00",$0.00,"$8,093,724,951.00", 0.00000
02,Allen,3,City/Town,0100,FORT WAYNE CIVIL CITY,2391,CUMULATIVE CAPITAL DEVELOPMENT          ,"$2,200,000.00","$2,646,648.00","$8,093,724,951.00", 0.03270
02,Allen,3,City/Town,0100,FORT WAYNE CIVIL CITY,2430,REDEVELOPMENT - GENERAL                 ,"$664,510.00","$736,529.00","$8,093,724,951.00", 0.00910
02,Allen,3,City/Town,0424,NEW HAVEN CIVIL CITY,0061,RAINY DAY,"$200,000.00",$0.00,"$470,286,803.00", 0.00000
02,Allen,3,City/Town,0424,NEW HAVEN CIVIL CITY,0101,GENERAL                                 ,"$5,788,390.00","$3,867,168.00","$470,286,803.00", 0.82230
02,Allen,3,City/Town,0424,NEW HAVEN CIVIL CITY,0283,LEASE RENTAL PAYMENT                    ,"$295,000.00","$288,756.00","$470,286,803.00", 0.06140
02,Allen,3,City/Town,0424,NEW HAVEN CIVIL CITY,0342,POLICE PENSION                          ,"$180,730.00",$0.00,"$470,286,803.00", 0.00000
02,Allen,3,City/Town,0424,NEW HAVEN CIVIL CITY,0706,LOCAL ROAD & STREET                     ,"$330,000.00",$0.00,"$470,286,803.00", 0.00000
02,Allen,3,City/Town,0424,NEW HAVEN CIVIL CITY,0708,MOTOR VEHICLE HIGHWAY                   ,"$1,468,975.00","$616,076.00","$470,286,803.00", 0.13100
02,Allen,3,City/Town,0424,NEW HAVEN CIVIL CITY,1191,CUMULATIVE FIRE SPECIAL                 ,"$373,731.00","$152,373.00","$470,286,803.00", 0.03240
02,Allen,3,City/Town,0424,NEW HAVEN CIVIL CITY,1301,PARK & RECREATION                       ,"$1,152,834.00","$821,004.00","$624,812,463.00", 0.13140
02,Allen,3,City/Town,0424,NEW HAVEN CIVIL CITY,1380,PARK BOND                               ,"$336,000.00","$324,278.00","$624,812,463.00", 0.05190
02,Allen,3,City/Town,0424,NEW HAVEN CIVIL CITY,2379,CUMULATIVE CAPITAL IMP (CIG TAX)        ,"$100,000.00",$0.00,"$470,286,803.00", 0.00000
02,Allen,3,City/Town,0424,NEW HAVEN CIVIL CITY,2391,CUMULATIVE CAPITAL DEVELOPMENT          ,"$82,793.00","$76,186.00","$470,286,803.00", 0.01620
02,Allen,3,City/Town,0465,WOODBURN CIVIL CITY,0061,RAINY DAY,"$82,000.00",$0.00,"$27,385,201.00", 0.00000
02,Allen,3,City/Town,0465,WOODBURN CIVIL CITY,0101,GENERAL                                 ,"$251,485.00","$176,470.00","$27,385,201.00", 0.64440
02,Allen,3,City/Town,0465,WOODBURN CIVIL CITY,0706,LOCAL ROAD & STREET                     ,"$15,800.00",$0.00,"$27,385,201.00", 0.00000
02,Allen,3,City/Town,0465,WOODBURN CIVIL CITY,0708,MOTOR VEHICLE HIGHWAY                   ,"$63,800.00","$7,887.00","$27,385,201.00", 0.02880
02,Allen,3,City/Town,0465,WOODBURN CIVIL CITY,2379,CUMULATIVE CAPITAL IMP (CIG TAX)        ,"$6,000.00",$0.00,"$27,385,201.00", 0.00000
02,Allen,3,City/Town,0465,WOODBURN CIVIL CITY,2391,CUMULATIVE CAPITAL DEVELOPMENT          ,"$8,500.00","$13,474.00","$27,385,201.00", 0.04920
02,Allen,3,City/Town,0476,ZANESVILLE CIVIL TOWN,0101,GENERAL                                 ,$0.00,"$4,499.00","$3,137,535.00", 0.14340
02,Allen,3,City/Town,0476,ZANESVILLE CIVIL TOWN,0706,LOCAL ROAD & STREET                     ,$0.00,$0.00,"$3,137,535.00", 0.00000
02,Allen,3,City/Town,0476,ZANESVILLE CIVIL TOWN,0708,MOTOR VEHICLE HIGHWAY                   ,$0.00,$0.00,"$3,137,535.00", 0.00000
02,Allen,3,City/Town,0476,ZANESVILLE CIVIL TOWN,1111,FIRE                                    ,$0.00,$0.00,$0.00, 0.00000
02,Allen,3,City/Town,0476,ZANESVILLE CIVIL TOWN,2379,CUMULATIVE CAPITAL IMP (CIG TAX)        ,$0.00,$0.00,"$3,137,535.00", 0.00000
02,Allen,3,City/Town,0476,ZANESVILLE CIVIL TOWN,2391,CUMULATIVE CAPITAL DEVELOPMENT          ,$0.00,$740.00,"$3,137,535.00", 0.02360
02,Allen,3,City/Town,0522,GRABILL CIVIL TOWN,0061,RAINY DAY,"$20,000.00",$0.00,"$37,070,186.00", 0.00000
02,Allen,3,City/Town,0522,GRABILL CIVIL TOWN,0101,GENERAL                                 ,"$320,783.00","$169,670.00","$37,070,186.00", 0.45770
02,Allen,3,City/Town,0522,GRABILL CIVIL TOWN,0706,LOCAL ROAD & STREET                     ,"$13,889.00",$0.00,"$37,070,186.00", 0.00000
02,Allen,3,City/Town,0522,GRABILL CIVIL TOWN,0708,MOTOR VEHICLE HIGHWAY                   ,"$243,479.00","$115,029.00","$37,070,186.00", 0.31030
02,Allen,3,City/Town,0522,GRABILL CIVIL TOWN,1191,CUMULATIVE FIRE SPECIAL                 ,"$22,599.00","$6,228.00","$37,070,186.00", 0.01680
02,Allen,3,City/Town,0522,GRABILL CIVIL TOWN,1302,PARK BOARD                              ,"$85,608.00","$38,775.00","$37,070,186.00", 0.10460
02,Allen,3,City/Town,0522,GRABILL CIVIL TOWN,2379,CUMULATIVE CAPITAL IMP (CIG TAX)        ,"$8,757.00",$0.00,"$37,070,186.00", 0.00000
02,Allen,3,City/Town,0522,GRABILL CIVIL TOWN,2391,CUMULATIVE CAPITAL DEVELOPMENT          ,"$5,000.00","$6,154.00","$37,070,186.00", 0.01660
02,Allen,3,City/Town,0523,HUNTERTOWN CIVIL TOWN,0061,RAINY DAY,"$15,000.00",$0.00,"$166,921,948.00", 0.00000
02,Allen,3,City/Town,0523,HUNTERTOWN CIVIL TOWN,0101,GENERAL                                 ,"$296,271.00","$115,176.00","$166,921,948.00", 0.06900
02,Allen,3,City/Town,0523,HUNTERTOWN CIVIL TOWN,0283,LEASE RENTAL PAYMENT                    ,"$186,461.00","$174,433.00","$166,921,948.00", 0.10450
02,Allen,3,City/Town,0523,HUNTERTOWN CIVIL TOWN,0706,LOCAL ROAD & STREET                     ,"$40,521.00",$0.00,"$166,921,948.00", 0.00000
02,Allen,3,City/Town,0523,HUNTERTOWN CIVIL TOWN,0708,MOTOR VEHICLE HIGHWAY                   ,"$220,353.00","$33,885.00","$166,921,948.00", 0.02030
02,Allen,3,City/Town,0523,HUNTERTOWN CIVIL TOWN,2379,CUMULATIVE CAPITAL IMP (CIG TAX)        ,"$16,249.00",$0.00,"$166,921,948.00", 0.00000
02,Allen,3,City/Town,0523,HUNTERTOWN CIVIL TOWN,2391,CUMULATIVE CAPITAL DEVELOPMENT          ,"$205,400.00","$27,375.00","$166,921,948.00", 0.01640
02,Allen,3,City/Town,0524,MONROEVILLE CIVIL TOWN,0101,GENERAL                                 ,"$338,171.00","$212,123.00","$19,117,055.00", 1.10960
02,Allen,3,City/Town,0524,MONROEVILLE CIVIL TOWN,0706,LOCAL ROAD & STREET                     ,"$52,850.00",$0.00,"$19,117,055.00", 0.00000
02,Allen,3,City/Town,0524,MONROEVILLE CIVIL TOWN,0708,MOTOR VEHICLE HIGHWAY                   ,"$133,781.00",$0.00,"$19,117,055.00", 0.00000
02,Allen,3,City/Town,0524,MONROEVILLE CIVIL TOWN,1301,PARK & RECREATION                       ,"$43,912.00","$35,233.00","$19,117,055.00", 0.18430
02,Allen,3,City/Town,0968,LEO-CEDARVILLE CIVIL TOWN,0061,RAINY DAY,"$60,000.00",$0.00,"$119,538,359.00", 0.00000
02,Allen,3,City/Town,0968,LEO-CEDARVILLE CIVIL TOWN,0101,GENERAL                                 ,"$499,606.00","$281,393.00","$119,538,359.00", 0.23540
02,Allen,3,City/Town,0968,LEO-CEDARVILLE CIVIL TOWN,0706,LOCAL ROAD & STREET                     ,"$100,000.00",$0.00,"$119,538,359.00", 0.00000
02,Allen,3,City/Town,0968,LEO-CEDARVILLE CIVIL TOWN,0708,MOTOR VEHICLE HIGHWAY                   ,"$371,000.00","$54,151.00","$119,538,359.00", 0.04530
02,Allen,3,City/Town,0968,LEO-CEDARVILLE CIVIL TOWN,1191,CUMULATIVE FIRE SPECIAL                 ,"$75,000.00","$19,485.00","$119,538,359.00", 0.01630
02,Allen,3,City/Town,0968,LEO-CEDARVILLE CIVIL TOWN,1303,PARK                                    ,"$106,781.00","$62,758.00","$119,538,359.00", 0.05250
02,Allen,3,City/Town,0968,LEO-CEDARVILLE CIVIL TOWN,2379,CUMULATIVE CAPITAL IMP (CIG TAX)        ,"$65,000.00",$0.00,"$119,538,359.00", 0.00000
02,Allen,3,City/Town,0968,LEO-CEDARVILLE CIVIL TOWN,2391,CUMULATIVE CAPITAL DEVELOPMENT          ,"$65,000.00","$28,928.00","$119,538,359.00", 0.02420
02,Allen,4,School,0125,M.S.D. SW ALLEN COUNTY SCHOOL CORP,0021,REFERENDUM FUND - EXEMPT OPERATING,"$3,500,000.00","$3,273,606.00","$2,561,506,798.00", 0.12780
02,Allen,4,School,0125,M.S.D. SW ALLEN COUNTY SCHOOL CORP,0101,GENERAL                                 ,"$40,826,575.00",$0.00,"$2,561,506,798.00", 0.00000
02,Allen,4,School,0125,M.S.D. SW ALLEN COUNTY SCHOOL CORP,0180,DEBT SERVICE                            ,"$10,536,598.00","$9,966,823.00","$2,561,506,798.00", 0.38910
02,Allen,4,School,0125,M.S.D. SW ALLEN COUNTY SCHOOL CORP,0186,SCHOOL PENSION DEBT,"$392,508.00","$555,847.00","$2,561,506,798.00", 0.02170
02,Allen,4,School,0125,M.S.D. SW ALLEN COUNTY SCHOOL CORP,1214,CAPITAL PROJECTS (School)                       ,"$8,814,852.00","$7,144,042.00","$2,561,506,798.00", 0.27890
02,Allen,4,School,0125,M.S.D. SW ALLEN COUNTY SCHOOL CORP,6301,TRANSPORTATION                          ,"$3,114,000.00","$3,022,578.00","$2,561,506,798.00", 0.11800
02,Allen,4,School,0125,M.S.D. SW ALLEN COUNTY SCHOOL CORP,6302,BUS REPLACEMENT,"$529,400.00","$161,375.00","$2,561,506,798.00", 0.00630
02,Allen,4,School,0225,NORTHWEST ALLEN COUNTY SCHOOL CORP,0101,GENERAL                                 ,"$39,994,270.00",$0.00,"$1,710,176,262.00", 0.00000
02,Allen,4,School,0225,NORTHWEST ALLEN COUNTY SCHOOL CORP,0180,DEBT SERVICE                            ,"$15,006,464.00","$15,121,379.00","$1,710,176,262.00", 0.88420
02,Allen,4,School,0225,NORTHWEST ALLEN COUNTY SCHOOL CORP,1214,CAPITAL PROJECTS (School)                       ,"$4,905,846.00","$4,164,279.00","$1,710,176,262.00", 0.24350
02,Allen,4,School,0225,NORTHWEST ALLEN COUNTY SCHOOL CORP,6301,TRANSPORTATION                          ,"$2,842,514.00","$2,818,370.00","$1,710,176,262.00", 0.16480
02,Allen,4,School,0225,NORTHWEST ALLEN COUNTY SCHOOL CORP,6302,BUS REPLACEMENT,"$964,462.00","$902,973.00","$1,710,176,262.00", 0.05280
02,Allen,4,School,0235,FORT WAYNE COMMUNITY SCHOOL CORPORATION,0101,GENERAL                                 ,"$214,225,000.00",$0.00,"$6,689,167,791.00", 0.00000
02,Allen,4,School,0235,FORT WAYNE COMMUNITY SCHOOL CORPORATION,0180,DEBT SERVICE                            ,"$14,480,922.00","$14,254,617.00","$6,689,167,791.00", 0.21310
02,Allen,4,School,0235,FORT WAYNE COMMUNITY SCHOOL CORPORATION,0186,SCHOOL PENSION DEBT,"$3,519,565.00","$2,936,545.00","$6,689,167,791.00", 0.04390
02,Allen,4,School,0235,FORT WAYNE COMMUNITY SCHOOL CORPORATION,0287,REFERENDUM DEBT FUND - EXEMPT CAPITAL - POST 2009,"$5,525,000.00","$5,807,441.00","$7,047,865,656.00", 0.08240
02,Allen,4,School,0235,FORT WAYNE COMMUNITY SCHOOL CORPORATION,1214,CAPITAL PROJECTS (School)                       ,"$20,726,022.00","$18,528,995.00","$6,689,167,791.00", 0.27700
02,Allen,4,School,0235,FORT WAYNE COMMUNITY SCHOOL CORPORATION,1216,RACIAL BALANCE FUND                     ,"$6,973,000.00","$5,953,359.00","$6,689,167,791.00", 0.08900
02,Allen,4,School,0235,FORT WAYNE COMMUNITY SCHOOL CORPORATION,2016,ART INSTITUTE                           ,"$185,500.00","$167,229.00","$6,689,167,791.00", 0.00250
02,Allen,4,School,0235,FORT WAYNE COMMUNITY SCHOOL CORPORATION,6301,TRANSPORTATION                          ,"$21,819,000.00","$18,187,847.00","$6,689,167,791.00", 0.27190
02,Allen,4,School,0235,FORT WAYNE COMMUNITY SCHOOL CORPORATION,6302,BUS REPLACEMENT,"$2,460,849.00","$2,173,980.00","$6,689,167,791.00", 0.03250
02,Allen,4,School,0255,EAST ALLEN COUNTY SCHOOL CORPORATION,0101,GENERAL                                 ,"$59,618,564.00",$0.00,"$2,334,490,820.00", 0.00000
02,Allen,4,School,0255,EAST ALLEN COUNTY SCHOOL CORPORATION,0180,DEBT SERVICE                            ,"$6,727,176.00","$5,682,151.00","$2,334,490,820.00", 0.24340
02,Allen,4,School,0255,EAST ALLEN COUNTY SCHOOL CORPORATION,0186,SCHOOL PENSION DEBT,"$804,684.00","$754,041.00","$2,334,490,820.00", 0.03230
02,Allen,4,School,0255,EAST ALLEN COUNTY SCHOOL CORPORATION,1214,CAPITAL PROJECTS (School)                       ,"$8,399,553.00","$7,278,942.00","$2,334,490,820.00", 0.31180
02,Allen,4,School,0255,EAST ALLEN COUNTY SCHOOL CORPORATION,2016,ART INSTITUTE                           ,"$42,583.00","$39,686.00","$2,334,490,820.00", 0.00170
02,Allen,4,School,0255,EAST ALLEN COUNTY SCHOOL CORPORATION,6301,TRANSPORTATION                          ,"$6,592,467.00","$6,081,349.00","$2,334,490,820.00", 0.26050
02,Allen,4,School,0255,EAST ALLEN COUNTY SCHOOL CORPORATION,6302,BUS REPLACEMENT,"$1,097,009.00","$826,410.00","$2,334,490,820.00", 0.03540
02,Allen,5,Library,0260,ALLEN COUNTY PUBLIC LIBRARY,0101,GENERAL                                 ,"$27,239,422.00","$21,073,117.00","$13,295,341,671.00", 0.15850
02,Allen,5,Library,0260,ALLEN COUNTY PUBLIC LIBRARY,0180,DEBT SERVICE                            ,"$6,506,000.00","$6,714,148.00","$13,295,341,671.00", 0.05050
02,Allen,6,Special,0800,FORT WAYNE PUBLIC TRANSPORTATION,8001,SPECL TRANSPORTATION GEN                ,"$13,618,707.00","$5,462,618.00","$8,698,436,290.00", 0.06280
